State,State,Year,Crime Types
734,Chihuahua,2015,Robo
735,Chihuahua,2015,Robo
736,Chihuahua,2015,Robo
737,Chihuahua,2015,Robo
738,Chihuahua,2015,Robo
739,Chihuahua,2015,Robo
740,Chihuahua,2015,Robo
741,Chihuahua,2015,Robo
742,Chihuahua,2015,Robo
743,Chihuahua,2015,Robo
744,Chihuahua,2015,Robo
745,Chihuahua,2015,Robo
746,Chihuahua,2015,Robo
747,Chihuahua,2015,Robo
748,Chihuahua,2015,Robo
749,Chihuahua,2015,Robo
750,Chihuahua,2015,Robo
751,Chihuahua,2015,Robo
752,Chihuahua,2015,Robo
753,Chihuahua,2015,Robo
754,Chihuahua,2015,Robo
755,Chihuahua,2015,Robo
756,Chihuahua,2015,Robo
757,Chihuahua,2015,Robo
758,Chihuahua,2015,Robo
759,Chihuahua,2015,Robo
760,Chihuahua,2015,Robo
761,Chihuahua,2015,Fraude
762,Chihuahua,2015,Abuso de confianza
763,Chihuahua,2015,Extorsión
764,Chihuahua,2015,Daño a la propiedad
765,Chihuahua,2015,Despojo
766,Chihuahua,2015,Otros delitos contra el patrimonio
767,Chihuahua,2015,Violencia familiar
768,Chihuahua,2015,Violencia de género en todas sus modalidades distinta a la violencia familiar
769,Chihuahua,2015,Incumplimiento de obligaciones de asistencia familiar
770,Chihuahua,2015,Otros delitos contra la familia
771,Chihuahua,2015,Corrupción de menores
772,Chihuahua,2015,Trata de personas
773,Chihuahua,2015,Otros delitos contra la sociedad
774,Chihuahua,2015,Narcomenudeo
775,Chihuahua,2015,Amenazas
776,Chihuahua,2015,Allanamiento de morada
777,Chihuahua,2015,Evasión de presos
778,Chihuahua,2015,Falsedad
779,Chihuahua,2015,Falsificación
780,Chihuahua,2015,Contra el medio ambiente
781,Chihuahua,2015,Delitos cometidos por servidores públicos
782,Chihuahua,2015,Electorales
783,Chihuahua,2015,Otros delitos del Fuero Común
784,Ciudad de México,2015,Homicidio
785,Ciudad de México,2015,Homicidio
786,Ciudad de México,2015,Homicidio
787,Ciudad de México,2015,Homicidio
788,Ciudad de México,2015,Homicidio
789,Ciudad de México,2015,Homicidio
790,Ciudad de México,2015,Homicidio
791,Ciudad de México,2015,Homicidio
792,Ciudad de México,2015,Homicidio
793,Ciudad de México,2015,Lesiones
794,Ciudad de México,2015,Lesiones
795,Ciudad de México,2015,Lesiones
796,Ciudad de México,2015,Lesiones
797,Ciudad de México,2015,Lesiones
798,Ciudad de México,2015,Lesiones
799,Ciudad de México,2015,Lesiones
800,Ciudad de México,2015,Lesiones
801,Ciudad de México,2015,Lesiones
802,Ciudad de México,2015,Feminicidio
803,Ciudad de México,2015,Feminicidio
804,Ciudad de México,2015,Feminicidio
805,Ciudad de México,2015,Feminicidio
806,Ciudad de México,2015,Aborto
807,Ciudad de México,2015,Otros delitos que atentan contra la vida y la integridad corporal
808,Ciudad de México,2015,Secuestro
809,Ciudad de México,2015,Secuestro
810,Ciudad de México,2015,Secuestro
811,Ciudad de México,2015,Secuestro
812,Ciudad de México,2015,Secuestro
813,Ciudad de México,2015,Tráfico de menores
814,Ciudad de México,2015,Rapto
815,Ciudad de México,2015,Otros delitos que atentan contra la libertad personal
816,Ciudad de México,2015,Abuso sexual
817,Ciudad de México,2015,Acoso sexual
818,Ciudad de México,2015,Hostigamiento sexual
819,Ciudad de México,2015,Violación simple
820,Ciudad de México,2015,Violación equiparada
821,Ciudad de México,2015,Incesto
822,Ciudad de México,2015,Otros delitos que atentan contra la libertad y la seguridad sexual
823,Ciudad de México,2015,Robo
824,Ciudad de México,2015,Robo
825,Ciudad de México,2015,Robo
826,Ciudad de México,2015,Robo
827,Ciudad de México,2015,Robo
828,Ciudad de México,2015,Robo
829,Ciudad de México,2015,Robo
830,Ciudad de México,2015,Robo
831,Ciudad de México,2015,Robo
832,Ciudad de México,2015,Robo
833,Ciudad de México,2015,Robo
834,Ciudad de México,2015,Robo
835,Ciudad de México,2015,Robo
836,Ciudad de México,2015,Robo
837,Ciudad de México,2015,Robo
838,Ciudad de México,2015,Robo
839,Ciudad de México,2015,Robo
840,Ciudad de México,2015,Robo
841,Ciudad de México,2015,Robo
842,Ciudad de México,2015,Robo
843,Ciudad de México,2015,Robo
844,Ciudad de México,2015,Robo
845,Ciudad de México,2015,Robo
846,Ciudad de México,2015,Robo
847,Ciudad de México,2015,Robo
848,Ciudad de México,2015,Robo
849,Ciudad de México,2015,Robo
850,Ciudad de México,2015,Robo
851,Ciudad de México,2015,Robo
852,Ciudad de México,2015,Robo
853,Ciudad de México,2015,Robo
854,Ciudad de México,2015,Robo
855,Ciudad de México,2015,Robo
856,Ciudad de México,2015,Robo
857,Ciudad de México,2015,Robo
858,Ciudad de México,2015,Robo
859,Ciudad de México,2015,Fraude
860,Ciudad de México,2015,Abuso de confianza
861,Ciudad de México,2015,Extorsión
862,Ciudad de México,2015,Daño a la propiedad
863,Ciudad de México,2015,Despojo
864,Ciudad de México,2015,Otros delitos contra el patrimonio
865,Ciudad de México,2015,Violencia familiar
866,Ciudad de México,2015,Violencia de género en todas sus modalidades distinta a la violencia familiar
867,Ciudad de México,2015,Incumplimiento de obligaciones de asistencia familiar
868,Ciudad de México,2015,Otros delitos contra la familia
869,Ciudad de México,2015,Corrupción de menores
870,Ciudad de México,2015,Trata de personas
871,Ciudad de México,2015,Otros delitos contra la sociedad
872,Ciudad de México,2015,Narcomenudeo
873,Ciudad de México,2015,Amenazas
874,Ciudad de México,2015,Allanamiento de morada
875,Ciudad de México,2015,Evasión de presos
876,Ciudad de México,2015,Falsedad
877,Ciudad de México,2015,Falsificación
878,Ciudad de México,2015,Contra el medio ambiente
879,Ciudad de México,2015,Delitos cometidos por servidores públicos
880,Ciudad de México,2015,Electorales
881,Ciudad de México,2015,Otros delitos del Fuero Común
882,Durango,2015,Homicidio
883,Durango,2015,Homicidio
884,Durango,2015,Homicidio
885,Durango,2015,Homicidio
886,Durango,2015,Homicidio
887,Durango,2015,Homicidio
888,Durango,2015,Homicidio
889,Durango,2015,Homicidio
890,Durango,2015,Homicidio
891,Durango,2015,Lesiones
892,Durango,2015,Lesiones
893,Durango,2015,Lesiones
894,Durango,2015,Lesiones
895,Durango,2015,Lesiones
896,Durango,2015,Lesiones
897,Durango,2015,Lesiones
898,Durango,2015,Lesiones
899,Durango,2015,Lesiones
900,Durango,2015,Feminicidio
901,Durango,2015,Feminicidio
902,Durango,2015,Feminicidio
903,Durango,2015,Feminicidio
904,Durango,2015,Aborto
905,Durango,2015,Otros delitos que atentan contra la vida y la integridad corporal
906,Durango,2015,Secuestro
907,Durango,2015,Secuestro
908,Durango,2015,Secuestro
909,Durango,2015,Secuestro
910,Durango,2015,Secuestro
911,Durango,2015,Tráfico de menores
912,Durango,2015,Rapto
913,Durango,2015,Otros delitos que atentan contra la libertad personal
914,Durango,2015,Abuso sexual
915,Durango,2015,Acoso sexual
916,Durango,2015,Hostigamiento sexual
917,Durango,2015,Violación simple
918,Durango,2015,Violación equiparada
919,Durango,2015,Incesto
920,Durango,2015,Otros delitos que atentan contra la libertad y la seguridad sexual
921,Durango,2015,Robo
922,Durango,2015,Robo
923,Durango,2015,Robo
924,Durango,2015,Robo
925,Durango,2015,Robo
926,Durango,2015,Robo
927,Durango,2015,Robo
928,Durango,2015,Robo
929,Durango,2015,Robo
930,Durango,2015,Robo
931,Durango,2015,Robo
932,Durango,2015,Robo
933,Durango,2015,Robo
934,Durango,2015,Robo
935,Durango,2015,Robo
936,Durango,2015,Robo
937,Durango,2015,Robo
938,Durango,2015,Robo
939,Durango,2015,Robo
940,Durango,2015,Robo
941,Durango,2015,Robo
942,Durango,2015,Robo
943,Durango,2015,Robo
944,Durango,2015,Robo
945,Durango,2015,Robo
946,Durango,2015,Robo
947,Durango,2015,Robo
948,Durango,2015,Robo
949,Durango,2015,Robo
950,Durango,2015,Robo
951,Durango,2015,Robo
952,Durango,2015,Robo
953,Durango,2015,Robo
954,Durango,2015,Robo
955,Durango,2015,Robo
956,Durango,2015,Robo
957,Durango,2015,Fraude
958,Durango,2015,Abuso de confianza
959,Durango,2015,Extorsión
960,Durango,2015,Daño a la propiedad
961,Durango,2015,Despojo
962,Durango,2015,Otros delitos contra el patrimonio
963,Durango,2015,Violencia familiar
964,Durango,2015,Violencia de género en todas sus modalidades distinta a la violencia familiar
965,Durango,2015,Incumplimiento de obligaciones de asistencia familiar
966,Durango,2015,Otros delitos contra la familia
967,Durango,2015,Corrupción de menores
968,Durango,2015,Trata de personas
969,Durango,2015,Otros delitos contra la sociedad
970,Durango,2015,Narcomenudeo
971,Durango,2015,Amenazas
972,Durango,2015,Allanamiento de morada
973,Durango,2015,Evasión de presos
974,Durango,2015,Falsedad
975,Durango,2015,Falsificación
976,Durango,2015,Contra el medio ambiente
977,Durango,2015,Delitos cometidos por servidores públicos
978,Durango,2015,Electorales
979,Durango,2015,Otros delitos del Fuero Común
980,Guanajuato,2015,Homicidio
981,Guanajuato,2015,Homicidio
982,Guanajuato,2015,Homicidio
983,Guanajuato,2015,Homicidio
984,Guanajuato,2015,Homicidio
985,Guanajuato,2015,Homicidio
986,Guanajuato,2015,Homicidio
987,Guanajuato,2015,Homicidio
988,Guanajuato,2015,Homicidio
989,Guanajuato,2015,Lesiones
990,Guanajuato,2015,Lesiones
991,Guanajuato,2015,Lesiones
992,Guanajuato,2015,Lesiones
993,Guanajuato,2015,Lesiones
994,Guanajuato,2015,Lesiones
995,Guanajuato,2015,Lesiones
996,Guanajuato,2015,Lesiones
997,Guanajuato,2015,Lesiones
998,Guanajuato,2015,Feminicidio
999,Guanajuato,2015,Feminicidio
1000,Guanajuato,2015,Feminicidio
1001,Guanajuato,2015,Feminicidio
1002,Guanajuato,2015,Aborto
1003,Guanajuato,2015,Otros delitos que atentan contra la vida y la integridad corporal
1004,Guanajuato,2015,Secuestro
1005,Guanajuato,2015,Secuestro
1006,Guanajuato,2015,Secuestro
1007,Guanajuato,2015,Secuestro
1008,Guanajuato,2015,Secuestro
1009,Guanajuato,2015,Tráfico de menores
1010,Guanajuato,2015,Rapto
1011,Guanajuato,2015,Otros delitos que atentan contra la libertad personal
1012,Guanajuato,2015,Abuso sexual
1013,Guanajuato,2015,Acoso sexual
1014,Guanajuato,2015,Hostigamiento sexual
1015,Guanajuato,2015,Violación simple
1016,Guanajuato,2015,Violación equiparada
1017,Guanajuato,2015,Incesto
1018,Guanajuato,2015,Otros delitos que atentan contra la libertad y la seguridad sexual
1019,Guanajuato,2015,Robo
1020,Guanajuato,2015,Robo
1021,Guanajuato,2015,Robo
1022,Guanajuato,2015,Robo
1023,Guanajuato,2015,Robo
1024,Guanajuato,2015,Robo
1025,Guanajuato,2015,Robo
1026,Guanajuato,2015,Robo
1027,Guanajuato,2015,Robo
1028,Guanajuato,2015,Robo
1029,Guanajuato,2015,Robo
1030,Guanajuato,2015,Robo
1031,Guanajuato,2015,Robo
1032,Guanajuato,2015,Robo
1033,Guanajuato,2015,Robo
1034,Guanajuato,2015,Robo
1035,Guanajuato,2015,Robo
1036,Guanajuato,2015,Robo
1037,Guanajuato,2015,Robo
1038,Guanajuato,2015,Robo
1039,Guanajuato,2015,Robo
1040,Guanajuato,2015,Robo
1041,Guanajuato,2015,Robo
1042,Guanajuato,2015,Robo
1043,Guanajuato,2015,Robo
1044,Guanajuato,2015,Robo
1045,Guanajuato,2015,Robo
1046,Guanajuato,2015,Robo
1047,Guanajuato,2015,Robo
1048,Guanajuato,2015,Robo
1049,Guanajuato,2015,Robo
1050,Guanajuato,2015,Robo
1051,Guanajuato,2015,Robo
1052,Guanajuato,2015,Robo
1053,Guanajuato,2015,Robo
1054,Guanajuato,2015,Robo
1055,Guanajuato,2015,Fraude
1056,Guanajuato,2015,Abuso de confianza
1057,Guanajuato,2015,Extorsión
1058,Guanajuato,2015,Daño a la propiedad
1059,Guanajuato,2015,Despojo
1060,Guanajuato,2015,Otros delitos contra el patrimonio
1061,Guanajuato,2015,Violencia familiar
1062,Guanajuato,2015,Violencia de género en todas sus modalidades distinta a la violencia familiar
1063,Guanajuato,2015,Incumplimiento de obligaciones de asistencia familiar
1064,Guanajuato,2015,Otros delitos contra la familia
1065,Guanajuato,2015,Corrupción de menores
1066,Guanajuato,2015,Trata de personas
1067,Guanajuato,2015,Otros delitos contra la sociedad
1068,Guanajuato,2015,Narcomenudeo
1069,Guanajuato,2015,Amenazas
1070,Guanajuato,2015,Allanamiento de morada
1071,Guanajuato,2015,Evasión de presos
1072,Guanajuato,2015,Falsedad
1073,Guanajuato,2015,Falsificación
1074,Guanajuato,2015,Contra el medio ambiente
1075,Guanajuato,2015,Delitos cometidos por servidores públicos
1076,Guanajuato,2015,Electorales
1077,Guanajuato,2015,Otros delitos del Fuero Común
1078,Guerrero,2015,Homicidio
1079,Guerrero,2015,Homicidio
1080,Guerrero,2015,Homicidio
1081,Guerrero,2015,Homicidio
1082,Guerrero,2015,Homicidio
1083,Guerrero,2015,Homicidio
1084,Guerrero,2015,Homicidio
1085,Guerrero,2015,Homicidio
1086,Guerrero,2015,Homicidio
1087,Guerrero,2015,Lesiones
1088,Guerrero,2015,Lesiones
1089,Guerrero,2015,Lesiones
1090,Guerrero,2015,Lesiones
1091,Guerrero,2015,Lesiones
1092,Guerrero,2015,Lesiones
1093,Guerrero,2015,Lesiones
1094,Guerrero,2015,Lesiones
1095,Guerrero,2015,Lesiones
1096,Guerrero,2015,Feminicidio
1097,Guerrero,2015,Feminicidio
1098,Guerrero,2015,Feminicidio
1099,Guerrero,2015,Feminicidio
1100,Guerrero,2015,Aborto
1101,Guerrero,2015,Otros delitos que atentan contra la vida y la integridad corporal
1102,Guerrero,2015,Secuestro
1103,Guerrero,2015,Secuestro
1104,Guerrero,2015,Secuestro
1105,Guerrero,2015,Secuestro
1106,Guerrero,2015,Secuestro
1107,Guerrero,2015,Tráfico de menores
1108,Guerrero,2015,Rapto
1109,Guerrero,2015,Otros delitos que atentan contra la libertad personal
1110,Guerrero,2015,Abuso sexual
1111,Guerrero,2015,Acoso sexual
1112,Guerrero,2015,Hostigamiento sexual
1113,Guerrero,2015,Violación simple
1114,Guerrero,2015,Violación equiparada
1115,Guerrero,2015,Incesto
1116,Guerrero,2015,Otros delitos que atentan contra la libertad y la seguridad sexual
1117,Guerrero,2015,Robo
1118,Guerrero,2015,Robo
1119,Guerrero,2015,Robo
1120,Guerrero,2015,Robo
1121,Guerrero,2015,Robo
1122,Guerrero,2015,Robo
1123,Guerrero,2015,Robo
1124,Guerrero,2015,Robo
1125,Guerrero,2015,Robo
1126,Guerrero,2015,Robo
1127,Guerrero,2015,Robo
1128,Guerrero,2015,Robo
1129,Guerrero,2015,Robo
1130,Guerrero,2015,Robo
1131,Guerrero,2015,Robo
1132,Guerrero,2015,Robo
1133,Guerrero,2015,Robo
1134,Guerrero,2015,Robo
1135,Guerrero,2015,Robo
1136,Guerrero,2015,Robo
1137,Guerrero,2015,Robo
1138,Guerrero,2015,Robo
1139,Guerrero,2015,Robo
1140,Guerrero,2015,Robo
1141,Guerrero,2015,Robo
1142,Guerrero,2015,Robo
1143,Guerrero,2015,Robo
1144,Guerrero,2015,Robo
1145,Guerrero,2015,Robo
1146,Guerrero,2015,Robo
1147,Guerrero,2015,Robo
1148,Guerrero,2015,Robo
1149,Guerrero,2015,Robo
1150,Guerrero,2015,Robo
1151,Guerrero,2015,Robo
1152,Guerrero,2015,Robo
1153,Guerrero,2015,Fraude
1154,Guerrero,2015,Abuso de confianza
1155,Guerrero,2015,Extorsión
1156,Guerrero,2015,Daño a la propiedad
1157,Guerrero,2015,Despojo
1158,Guerrero,2015,Otros delitos contra el patrimonio
1159,Guerrero,2015,Violencia familiar
1160,Guerrero,2015,Violencia de género en todas sus modalidades distinta a la violencia familiar
1161,Guerrero,2015,Incumplimiento de obligaciones de asistencia familiar
1162,Guerrero,2015,Otros delitos contra la familia
1163,Guerrero,2015,Corrupción de menores
1164,Guerrero,2015,Trata de personas
1165,Guerrero,2015,Otros delitos contra la sociedad
1166,Guerrero,2015,Narcomenudeo
1167,Guerrero,2015,Amenazas
1168,Guerrero,2015,Allanamiento de morada
1169,Guerrero,2015,Evasión de presos
1170,Guerrero,2015,Falsedad
1171,Guerrero,2015,Falsificación
1172,Guerrero,2015,Contra el medio ambiente
1173,Guerrero,2015,Delitos cometidos por servidores públicos
1174,Guerrero,2015,Electorales
1175,Guerrero,2015,Otros delitos del Fuero Común
1176,Hidalgo,2015,Homicidio
1177,Hidalgo,2015,Homicidio
1178,Hidalgo,2015,Homicidio
1179,Hidalgo,2015,Homicidio
1180,Hidalgo,2015,Homicidio
1181,Hidalgo,2015,Homicidio
1182,Hidalgo,2015,Homicidio
1183,Hidalgo,2015,Homicidio
1184,Hidalgo,2015,Homicidio
1185,Hidalgo,2015,Lesiones
1186,Hidalgo,2015,Lesiones
1187,Hidalgo,2015,Lesiones
1188,Hidalgo,2015,Lesiones
1189,Hidalgo,2015,Lesiones
1190,Hidalgo,2015,Lesiones
1191,Hidalgo,2015,Lesiones
1192,Hidalgo,2015,Lesiones
1193,Hidalgo,2015,Lesiones
1194,Hidalgo,2015,Feminicidio
1195,Hidalgo,2015,Feminicidio
1196,Hidalgo,2015,Feminicidio
1197,Hidalgo,2015,Feminicidio
1198,Hidalgo,2015,Aborto
1199,Hidalgo,2015,Otros delitos que atentan contra la vida y la integridad corporal
1200,Hidalgo,2015,Secuestro
1201,Hidalgo,2015,Secuestro
1202,Hidalgo,2015,Secuestro
1203,Hidalgo,2015,Secuestro
1204,Hidalgo,2015,Secuestro
1205,Hidalgo,2015,Tráfico de menores
1206,Hidalgo,2015,Rapto
1207,Hidalgo,2015,Otros delitos que atentan contra la libertad personal
1208,Hidalgo,2015,Abuso sexual
1209,Hidalgo,2015,Acoso sexual
1210,Hidalgo,2015,Hostigamiento sexual
1211,Hidalgo,2015,Violación simple
1212,Hidalgo,2015,Violación equiparada
1213,Hidalgo,2015,Incesto
1214,Hidalgo,2015,Otros delitos que atentan contra la libertad y la seguridad sexual
1215,Hidalgo,2015,Robo
1216,Hidalgo,2015,Robo
1217,Hidalgo,2015,Robo
1218,Hidalgo,2015,Robo
1219,Hidalgo,2015,Robo
1220,Hidalgo,2015,Robo
1221,Hidalgo,2015,Robo
1222,Hidalgo,2015,Robo
1223,Hidalgo,2015,Robo
1224,Hidalgo,2015,Robo
1225,Hidalgo,2015,Robo
1226,Hidalgo,2015,Robo
1227,Hidalgo,2015,Robo
1228,Hidalgo,2015,Robo
1229,Hidalgo,2015,Robo
1230,Hidalgo,2015,Robo
1231,Hidalgo,2015,Robo
1232,Hidalgo,2015,Robo
1233,Hidalgo,2015,Robo
1234,Hidalgo,2015,Robo
1235,Hidalgo,2015,Robo
1236,Hidalgo,2015,Robo
1237,Hidalgo,2015,Robo
1238,Hidalgo,2015,Robo
1239,Hidalgo,2015,Robo
1240,Hidalgo,2015,Robo
1241,Hidalgo,2015,Robo
1242,Hidalgo,2015,Robo
1243,Hidalgo,2015,Robo
1244,Hidalgo,2015,Robo
1245,Hidalgo,2015,Robo
1246,Hidalgo,2015,Robo
1247,Hidalgo,2015,Robo
1248,Hidalgo,2015,Robo
1249,Hidalgo,2015,Robo
1250,Hidalgo,2015,Robo
1251,Hidalgo,2015,Fraude
1252,Hidalgo,2015,Abuso de confianza
1253,Hidalgo,2015,Extorsión
1254,Hidalgo,2015,Daño a la propiedad
1255,Hidalgo,2015,Despojo
1256,Hidalgo,2015,Otros delitos contra el patrimonio
1257,Hidalgo,2015,Violencia familiar
1258,Hidalgo,2015,Violencia de género en todas sus modalidades distinta a la violencia familiar
1259,Hidalgo,2015,Incumplimiento de obligaciones de asistencia familiar
1260,Hidalgo,2015,Otros delitos contra la familia
1261,Hidalgo,2015,Corrupción de menores
1262,Hidalgo,2015,Trata de personas
1263,Hidalgo,2015,Otros delitos contra la sociedad
1264,Hidalgo,2015,Narcomenudeo
1265,Hidalgo,2015,Amenazas
1266,Hidalgo,2015,Allanamiento de morada
1267,Hidalgo,2015,Evasión de presos
1268,Hidalgo,2015,Falsedad
1269,Hidalgo,2015,Falsificación
1270,Hidalgo,2015,Contra el medio ambiente
1271,Hidalgo,2015,Delitos cometidos por servidores públicos
1272,Hidalgo,2015,Electorales
1273,Hidalgo,2015,Otros delitos del Fuero Común
1274,Jalisco,2015,Homicidio
1275,Jalisco,2015,Homicidio
1276,Jalisco,2015,Homicidio
1277,Jalisco,2015,Homicidio
1278,Jalisco,2015,Homicidio
1279,Jalisco,2015,Homicidio
1280,Jalisco,2015,Homicidio
1281,Jalisco,2015,Homicidio
1282,Jalisco,2015,Homicidio
1283,Jalisco,2015,Lesiones
1284,Jalisco,2015,Lesiones
1285,Jalisco,2015,Lesiones
1286,Jalisco,2015,Lesiones
1287,Jalisco,2015,Lesiones
1288,Jalisco,2015,Lesiones
1289,Jalisco,2015,Lesiones
1290,Jalisco,2015,Lesiones
1291,Jalisco,2015,Lesiones
